property_id,property_name,property_type,city,state,listed_date,price,area_sqft,bedrooms,bathrooms,agent_id
P2765,Emerald Villas,Villa,Bangalore,KA,6/20/2026,6191080,2919,4,2,A2665
P2766,Silver Oak Apartments,Apartment,Bangalore,KA,6/21/2026,8475175,1864,2,2,A2666
P2767,Prime Office Space,Commercial,Bangalore,KA,6/22/2026,5291116,3593,3,2,A2667
P2768,Future City Plot,Plot,Bangalore,KA,6/23/2026,7358661,1538,2,2,A2668
P2769,Emerald Villas,Villa,Bangalore,KA,6/24/2026,5487860,2937,4,2,A2669
P2770,Silver Oak Apartments,Apartment,Bangalore,KA,6/25/2026,4680568,2405,3,2,A2670
P2771,Prime Office Space,Commercial,Bangalore,KA,6/26/2026,6622486,4871,3,2,A2671
P2772,Future City Plot,Plot,Bangalore,KA,6/27/2026,6780289,2748,3,2,A2672
P2773,Emerald Villas,Villa,Bangalore,KA,6/28/2026,5758079,3571,3,2,A2673
P2774,Silver Oak Apartments,Apartment,Bangalore,KA,6/29/2026,5198974,1983,2,2,A2674
P2775,Prime Office Space,Commercial,Bangalore,KA,6/30/2026,8066998,2401,4,2,A2675
P2776,Future City Plot,Plot,Bangalore,KA,7/1/2026,7013432,2899,2,2,A2676
P2777,Emerald Villas,Villa,Bangalore,KA,7/2/2026,7132039,4958,4,2,A2677
P2778,Silver Oak Apartments,Apartment,Bangalore,KA,7/3/2026,8876409,1762,3,2,A2678
P2779,Prime Office Space,Commercial,Bangalore,KA,7/4/2026,8225532,4640,4,2,A2679
P2780,Future City Plot,Plot,Bangalore,KA,7/5/2026,7796920,2238,2,2,A2680
P2781,Emerald Villas,Villa,Bangalore,KA,7/6/2026,8869478,2718,4,2,A2681
P2782,Silver Oak Apartments,Apartment,Bangalore,KA,7/7/2026,9383120,1898,2,2,A2682
P2783,Prime Office Space,Commercial,Bangalore,KA,7/8/2026,9328581,3587,3,2,A2683
P2784,Future City Plot,Plot,Bangalore,KA,7/9/2026,4980205,2654,2,2,A2684
P2785,Emerald Villas,Villa,Bangalore,KA,7/10/2026,9072134,2867,4,2,A2685
P2786,Silver Oak Apartments,Apartment,Bangalore,KA,7/11/2026,5016496,2374,2,2,A2686
P2787,Prime Office Space,Commercial,Bangalore,KA,7/12/2026,6362878,2541,3,2,A2687
P2788,Future City Plot,Plot,Bangalore,KA,7/13/2026,7333947,1579,3,2,A2688
P2789,Emerald Villas,Villa,Bangalore,KA,7/14/2026,9281417,2602,3,2,A2689
P2790,Silver Oak Apartments,Apartment,Bangalore,KA,7/15/2026,7583615,1761,2,2,A2690
P2791,Prime Office Space,Commercial,Bangalore,KA,7/16/2026,6308768,3029,4,2,A2691
P2792,Future City Plot,Plot,Bangalore,KA,7/17/2026,5892502,1701,3,2,A2692
P2793,Emerald Villas,Villa,Bangalore,KA,7/18/2026,5593393,3631,3,2,A2693
P2794,Silver Oak Apartments,Apartment,Bangalore,KA,7/19/2026,7702348,2126,3,2,A2694
P2795,Prime Office Space,Commercial,Bangalore,KA,7/20/2026,5363963,3877,4,2,A2695
P2796,Future City Plot,Plot,Bangalore,KA,7/21/2026,6651439,1007,3,2,A2696
P2797,Emerald Villas,Villa,Bangalore,KA,7/22/2026,6662100,3820,3,2,A2697
P2798,Silver Oak Apartments,Apartment,Bangalore,KA,7/23/2026,8135112,1767,3,2,A2698
P2799,Prime Office Space,Commercial,Bangalore,KA,7/24/2026,6062616,4761,3,2,A2699
P2800,Future City Plot,Plot,Bangalore,KA,7/25/2026,5382863,1822,3,2,A2700
P2801,Emerald Villas,Villa,Bangalore,KA,7/26/2026,7877415,4286,4,2,A2701
P2802,Silver Oak Apartments,Apartment,Bangalore,KA,7/27/2026,8500638,2075,3,2,A2702
P2803,Prime Office Space,Commercial,Bangalore,KA,7/28/2026,6393467,4150,3,2,A2703
P2804,Future City Plot,Plot,Bangalore,KA,7/29/2026,8195900,2558,2,2,A2704
P2805,Emerald Villas,Villa,Bangalore,KA,7/30/2026,8052756,4619,4,2,A2705
P2806,Silver Oak Apartments,Apartment,Bangalore,KA,7/31/2026,5095128,2493,3,2,A2706
P2807,Prime Office Space,Commercial,Bangalore,KA,8/1/2026,9054116,4449,4,2,A2707
P2808,Future City Plot,Plot,Bangalore,KA,8/2/2026,5705419,2691,3,2,A2708
P2809,Emerald Villas,Villa,Bangalore,KA,8/3/2026,8715259,2112,3,2,A2709
P2810,Silver Oak Apartments,Apartment,Bangalore,KA,8/4/2026,4673113,1946,2,2,A2710
P2811,Prime Office Space,Commercial,Bangalore,KA,8/5/2026,7189582,2352,3,2,A2711
P2812,Future City Plot,Plot,Bangalore,KA,8/6/2026,6064890,1995,3,2,A2712
P2813,Emerald Villas,Villa,Bangalore,KA,8/7/2026,5166643,3613,4,2,A2713
P2814,Silver Oak Apartments,Apartment,Bangalore,KA,8/8/2026,4686858,2235,3,2,A2714
P2815,Prime Office Space,Commercial,Bangalore,KA,8/9/2026,6165808,2631,4,2,A2715
P2816,Future City Plot,Plot,Bangalore,KA,8/10/2026,5613755,1987,2,2,A2716
P2817,Emerald Villas,Villa,Bangalore,KA,8/11/2026,6540103,3244,3,2,A2717
P2818,Silver Oak Apartments,Apartment,Bangalore,KA,8/12/2026,9062766,2163,3,2,A2718
P2819,Prime Office Space,Commercial,Bangalore,KA,8/13/2026,4789365,3479,3,2,A2719
P2820,Future City Plot,Plot,Bangalore,KA,8/14/2026,7237534,1746,3,2,A2720
P2821,Emerald Villas,Villa,Bangalore,KA,8/15/2026,4515477,2049,3,2,A2721
P2822,Silver Oak Apartments,Apartment,Bangalore,KA,8/16/2026,6494489,1974,2,2,A2722
P2823,Prime Office Space,Commercial,Bangalore,KA,8/17/2026,6004227,3638,3,2,A2723
P2824,Future City Plot,Plot,Bangalore,KA,8/18/2026,5244766,2586,3,2,A2724
P2825,Emerald Villas,Villa,Bangalore,KA,8/19/2026,7423485,3803,4,2,A2725
P2826,Silver Oak Apartments,Apartment,Bangalore,KA,8/20/2026,5368892,1770,2,2,A2726
P2827,Prime Office Space,Commercial,Bangalore,KA,8/21/2026,7311595,1352,4,2,A2727
P2828,Future City Plot,Plot,Bangalore,KA,8/22/2026,4824192,2505,3,2,A2728
P2829,Emerald Villas,Villa,Bangalore,KA,8/23/2026,8558634,2296,3,2,A2729
P2830,Silver Oak Apartments,Apartment,Bangalore,KA,8/24/2026,7658023,1865,3,2,A2730
P2831,Prime Office Space,Commercial,Bangalore,KA,8/25/2026,6488890,2695,4,2,A2731
P2832,Future City Plot,Plot,Bangalore,KA,8/26/2026,4731393,1098,2,2,A2732
P2833,Emerald Villas,Villa,Bangalore,KA,8/27/2026,9014463,4561,3,2,A2733
P2834,Silver Oak Apartments,Apartment,Bangalore,KA,8/28/2026,5952951,2364,2,2,A2734
P2835,Prime Office Space,Commercial,Bangalore,KA,8/29/2026,4546251,1286,3,2,A2735
P2836,Future City Plot,Plot,Bangalore,KA,8/30/2026,8897515,1497,3,2,A2736
P2837,Emerald Villas,Villa,Bangalore,KA,8/31/2026,7843670,2176,3,2,A2737
P2838,Silver Oak Apartments,Apartment,Bangalore,KA,9/1/2026,7014696,1607,3,2,A2738
P2839,Prime Office Space,Commercial,Bangalore,KA,9/2/2026,8656943,4521,3,2,A2739
P2840,Future City Plot,Plot,Bangalore,KA,9/3/2026,6329586,2190,3,2,A2740
P2841,Emerald Villas,Villa,Bangalore,KA,9/4/2026,6092109,2586,3,2,A2741
P2842,Silver Oak Apartments,Apartment,Bangalore,KA,9/5/2026,7852537,2313,3,2,A2742
P2843,Prime Office Space,Commercial,Bangalore,KA,9/6/2026,8884640,2809,4,2,A2743
P2844,Future City Plot,Plot,Bangalore,KA,9/7/2026,8995349,1924,2,2,A2744
P2845,Emerald Villas,Villa,Bangalore,KA,9/8/2026,9218069,2056,4,2,A2745
P2846,Silver Oak Apartments,Apartment,Bangalore,KA,9/9/2026,5650384,1641,2,2,A2746
P2847,Prime Office Space,Commercial,Bangalore,KA,9/10/2026,6319144,4092,3,2,A2747
P2848,Future City Plot,Plot,Bangalore,KA,9/11/2026,7717249,1049,2,2,A2748
P2849,Emerald Villas,Villa,Bangalore,KA,9/12/2026,8987029,3100,3,2,A2749
P2850,Silver Oak Apartments,Apartment,Bangalore,KA,9/13/2026,7500482,1751,2,2,A2750
P2851,Prime Office Space,Commercial,Bangalore,KA,9/14/2026,7737046,2937,4,2,A2751
P2852,Future City Plot,Plot,Bangalore,KA,9/15/2026,9230047,2449,2,2,A2752
P2853,Emerald Villas,Villa,Bangalore,KA,9/16/2026,8118198,2393,4,2,A2753
P2854,Silver Oak Apartments,Apartment,Bangalore,KA,9/17/2026,9066960,2365,2,2,A2754
P2855,Prime Office Space,Commercial,Bangalore,KA,9/18/2026,7922189,3598,4,2,A2755
P2856,Future City Plot,Plot,Bangalore,KA,9/19/2026,8763760,1199,3,2,A2756
P2857,Emerald Villas,Villa,Bangalore,KA,9/20/2026,7210028,4135,3,2,A2757
P2858,Silver Oak Apartments,Apartment,Bangalore,KA,9/21/2026,7838293,2357,3,2,A2758
P2859,Prime Office Space,Commercial,Bangalore,KA,9/22/2026,7081324,3981,4,2,A2759
P2860,Future City Plot,Plot,Bangalore,KA,9/23/2026,5525772,2385,3,2,A2760
P2861,Emerald Villas,Villa,Bangalore,KA,9/24/2026,5681239,4888,3,2,A2761
P2862,Silver Oak Apartments,Apartment,Bangalore,KA,9/25/2026,9273591,2143,3,2,A2762
P2863,Prime Office Space,Commercial,Bangalore,KA,9/26/2026,5884094,1881,3,2,A2763
P2864,Future City Plot,Plot,Bangalore,KA,9/27/2026,7740535,1323,2,2,A2764
P2865,Emerald Villas,Villa,Bangalore,KA,9/28/2026,9305779,2870,3,2,A2765
P2866,Silver Oak Apartments,Apartment,Bangalore,KA,9/29/2026,7512925,1555,2,2,A2766
P2867,Prime Office Space,Commercial,Bangalore,KA,9/30/2026,7812257,3521,4,2,A2767
P2868,Future City Plot,Plot,Bangalore,KA,10/1/2026,6773160,2268,3,2,A2768
P2869,Emerald Villas,Villa,Bangalore,KA,10/2/2026,7732214,4864,4,2,A2769
P2870,Silver Oak Apartments,Apartment,Bangalore,KA,10/3/2026,5167548,2479,3,2,A2770
P2871,Prime Office Space,Commercial,Bangalore,KA,10/4/2026,5711571,2453,3,2,A2771
P2872,Future City Plot,Plot,Bangalore,KA,10/5/2026,7827167,1651,2,2,A2772
P2873,Emerald Villas,Villa,Bangalore,KA,10/6/2026,6368675,2233,3,2,A2773
P2874,Silver Oak Apartments,Apartment,Bangalore,KA,10/7/2026,7256054,2484,2,2,A2774
P2875,Prime Office Space,Commercial,Bangalore,KA,10/8/2026,4948183,4369,4,2,A2775
P2876,Future City Plot,Plot,Bangalore,KA,10/9/2026,5313383,2300,2,2,A2776
P2877,Emerald Villas,Villa,Bangalore,KA,10/10/2026,7998654,4605,4,2,A2777
P2878,Silver Oak Apartments,Apartment,Bangalore,KA,10/11/2026,8681499,1931,2,2,A2778
P2879,Prime Office Space,Commercial,Bangalore,KA,10/12/2026,8027999,1897,4,2,A2779
P2880,Future City Plot,Plot,Bangalore,KA,10/13/2026,8657634,1681,3,2,A2780
P2881,Emerald Villas,Villa,Bangalore,KA,10/14/2026,5565271,3441,4,2,A2781
P2882,Silver Oak Apartments,Apartment,Bangalore,KA,10/15/2026,4607113,2085,2,2,A2782
P2883,Prime Office Space,Commercial,Bangalore,KA,10/16/2026,7254912,2800,3,2,A2783
P2884,Future City Plot,Plot,Bangalore,KA,10/17/2026,6818305,1824,2,2,A2784
P2885,Emerald Villas,Villa,Bangalore,KA,10/18/2026,8067262,3648,3,2,A2785
P2886,Silver Oak Apartments,Apartment,Bangalore,KA,10/19/2026,6503403,2264,2,2,A2786
P2887,Prime Office Space,Commercial,Bangalore,KA,10/20/2026,5906753,2241,3,2,A2787
P2888,Future City Plot,Plot,Bangalore,KA,10/21/2026,8192080,2308,3,2,A2788
P2889,Emerald Villas,Villa,Bangalore,KA,10/22/2026,5285449,2285,4,2,A2789
P2890,Silver Oak Apartments,Apartment,Bangalore,KA,10/23/2026,7287269,1714,2,2,A2790
P2891,Prime Office Space,Commercial,Bangalore,KA,10/24/2026,6787802,1067,3,2,A2791
P2892,Future City Plot,Plot,Bangalore,KA,10/25/2026,7828600,2880,3,2,A2792
P2893,Emerald Villas,Villa,Bangalore,KA,10/26/2026,4584184,4139,4,2,A2793
P2894,Silver Oak Apartments,Apartment,Bangalore,KA,10/27/2026,6514188,2152,2,2,A2794
P2895,Prime Office Space,Commercial,Bangalore,KA,10/28/2026,5575139,1070,3,2,A2795
P2896,Future City Plot,Plot,Bangalore,KA,10/29/2026,8229304,2304,3,2,A2796
P2897,Emerald Villas,Villa,Bangalore,KA,10/30/2026,7351930,3944,4,2,A2797
P2898,Silver Oak Apartments,Apartment,Bangalore,KA,10/31/2026,4806696,1898,2,2,A2798
P2899,Prime Office Space,Commercial,Bangalore,KA,11/1/2026,8651854,2292,3,2,A2799
P2900,Future City Plot,Plot,Bangalore,KA,11/2/2026,5172123,1407,2,2,A2800
P2901,Emerald Villas,Villa,Bangalore,KA,11/3/2026,8003999,4770,3,2,A2801
P2902,Silver Oak Apartments,Apartment,Bangalore,KA,11/4/2026,8350653,2318,3,2,A2802
P2903,Prime Office Space,Commercial,Bangalore,KA,11/5/2026,9255142,3084,4,2,A2803
P2904,Future City Plot,Plot,Bangalore,KA,11/6/2026,7176737,1413,3,2,A2804
P2905,Emerald Villas,Villa,Bangalore,KA,11/7/2026,5208491,2702,3,2,A2805
P2906,Silver Oak Apartments,Apartment,Bangalore,KA,11/8/2026,4520197,2186,2,2,A2806
P2907,Prime Office Space,Commercial,Bangalore,KA,11/9/2026,9154384,3294,4,2,A2807
P2908,Future City Plot,Plot,Bangalore,KA,11/10/2026,7405430,2084,2,2,A2808
P2909,Emerald Villas,Villa,Bangalore,KA,11/11/2026,5016960,3157,3,2,A2809
P2910,Silver Oak Apartments,Apartment,Bangalore,KA,11/12/2026,9248456,2017,3,2,A2810
P2911,Prime Office Space,Commercial,Bangalore,KA,11/13/2026,7393318,2209,4,2,A2811
P2912,Future City Plot,Plot,Bangalore,KA,11/14/2026,8758570,2247,3,2,A2812
P2913,Emerald Villas,Villa,Bangalore,KA,11/15/2026,7842992,3845,3,2,A2813
P2914,Silver Oak Apartments,Apartment,Bangalore,KA,11/16/2026,4717231,1790,2,2,A2814
P2915,Prime Office Space,Commercial,Bangalore,KA,11/17/2026,4629251,4615,3,2,A2815
P2916,Future City Plot,Plot,Bangalore,KA,11/18/2026,7701803,2321,3,2,A2816
P2917,Emerald Villas,Villa,Bangalore,KA,11/19/2026,7981024,4435,3,2,A2817
P2918,Silver Oak Apartments,Apartment,Bangalore,KA,11/20/2026,8984302,2393,3,2,A2818
P2919,Prime Office Space,Commercial,Bangalore,KA,11/21/2026,4575908,4385,3,2,A2819
P2920,Future City Plot,Plot,Bangalore,KA,11/22/2026,5954059,1148,3,2,A2820
P2921,Emerald Villas,Villa,Bangalore,KA,11/23/2026,6886181,4876,3,2,A2821
P2922,Silver Oak Apartments,Apartment,Bangalore,KA,11/24/2026,8421619,1790,3,2,A2822
P2923,Prime Office Space,Commercial,Bangalore,KA,11/25/2026,6452277,4720,3,2,A2823
P2924,Future City Plot,Plot,Bangalore,KA,11/26/2026,7197586,1374,2,2,A2824
P2925,Emerald Villas,Villa,Bangalore,KA,11/27/2026,6745536,2064,3,2,A2825
P2926,Silver Oak Apartments,Apartment,Bangalore,KA,11/28/2026,9440428,1652,3,2,A2826
P2927,Prime Office Space,Commercial,Bangalore,KA,11/29/2026,9009758,4888,4,2,A2827
P2928,Future City Plot,Plot,Bangalore,KA,11/30/2026,6565596,1906,2,2,A2828
P2929,Emerald Villas,Villa,Bangalore,KA,12/1/2026,9043096,4664,3,2,A2829
P2930,Silver Oak Apartments,Apartment,Bangalore,KA,12/2/2026,8601413,1800,2,2,A2830
P2931,Prime Office Space,Commercial,Bangalore,KA,12/3/2026,9231140,4933,3,2,A2831
P2932,Future City Plot,Plot,Bangalore,KA,12/4/2026,5784714,1182,2,2,A2832
P2933,Emerald Villas,Villa,Bangalore,KA,12/5/2026,8031987,3136,4,2,A2833
P2934,Silver Oak Apartments,Apartment,Bangalore,KA,12/6/2026,8331457,2383,3,2,A2834
P2935,Prime Office Space,Commercial,Bangalore,KA,12/7/2026,6095349,2899,3,2,A2835
P2936,Future City Plot,Plot,Bangalore,KA,12/8/2026,5324293,1851,3,2,A2836
P2937,Emerald Villas,Villa,Bangalore,KA,12/9/2026,7060655,2260,4,2,A2837
P2938,Silver Oak Apartments,Apartment,Bangalore,KA,12/10/2026,5484368,1843,3,2,A2838
P2939,Prime Office Space,Commercial,Bangalore,KA,12/11/2026,7749452,3160,4,2,A2839
P2940,Future City Plot,Plot,Bangalore,KA,12/12/2026,8746767,1682,2,2,A2840
P2941,Emerald Villas,Villa,Bangalore,KA,12/13/2026,8846375,3469,3,2,A2841
P2942,Silver Oak Apartments,Apartment,Bangalore,KA,12/14/2026,4871261,2129,2,2,A2842
P2943,Prime Office Space,Commercial,Bangalore,KA,12/15/2026,8342800,3717,3,2,A2843
P2944,Future City Plot,Plot,Bangalore,KA,12/16/2026,5348699,2776,3,2,A2844
P2945,Emerald Villas,Villa,Bangalore,KA,12/17/2026,5156050,2780,3,2,A2845
P2946,Silver Oak Apartments,Apartment,Bangalore,KA,12/18/2026,9447701,2177,3,2,A2846
P2947,Prime Office Space,Commercial,Bangalore,KA,12/19/2026,8399124,2887,3,2,A2847
P2948,Future City Plot,Plot,Bangalore,KA,12/20/2026,6790340,1418,2,2,A2848
P2949,Emerald Villas,Villa,Bangalore,KA,12/21/2026,8341345,4731,4,2,A2849
P2950,Silver Oak Apartments,Apartment,Bangalore,KA,12/22/2026,7799284,1944,3,2,A2850
P2951,Prime Office Space,Commercial,Bangalore,KA,12/23/2026,6737853,3840,4,2,A2851
P2952,Future City Plot,Plot,Bangalore,KA,12/24/2026,7659610,1656,2,2,A2852
P2953,Emerald Villas,Villa,Bangalore,KA,12/25/2026,9182738,3242,3,2,A2853
P2954,Silver Oak Apartments,Apartment,Bangalore,KA,12/26/2026,7560287,2003,2,2,A2854
P2955,Prime Office Space,Commercial,Bangalore,KA,12/27/2026,9024384,2403,3,2,A2855
P2956,Future City Plot,Plot,Bangalore,KA,12/28/2026,7692971,2241,2,2,A2856
P2957,Emerald Villas,Villa,Bangalore,KA,12/29/2026,9267326,4850,4,2,A2857
P2958,Silver Oak Apartments,Apartment,Bangalore,KA,12/30/2026,7468990,2306,2,2,A2858
P2959,Prime Office Space,Commercial,Bangalore,KA,12/31/2026,5241172,3600,4,2,A2859
P2960,Future City Plot,Plot,Bangalore,KA,1/1/2018,6096341,1370,2,2,A2860
P2961,Emerald Villas,Villa,Bangalore,KA,1/2/2018,7197062,2430,4,2,A2861
P2962,Silver Oak Apartments,Apartment,Bangalore,KA,1/3/2018,7113114,2220,2,2,A2862
P2963,Prime Office Space,Commercial,Bangalore,KA,1/4/2018,7363319,3232,4,2,A2863
P2964,Future City Plot,Plot,Bangalore,KA,1/5/2018,4840578,1483,2,2,A2864
P2965,Emerald Villas,Villa,Bangalore,KA,1/6/2018,7698514,3345,3,2,A2865
P2966,Silver Oak Apartments,Apartment,Bangalore,KA,1/7/2018,8066671,1751,3,2,A2866
P2967,Prime Office Space,Commercial,Bangalore,KA,1/8/2018,7014779,1410,4,2,A2867
P2968,Future City Plot,Plot,Bangalore,KA,1/9/2018,6588843,1756,3,2,A2868
P2969,Emerald Villas,Villa,Bangalore,KA,1/10/2018,7659298,2991,4,2,A2869
P2970,Silver Oak Apartments,Apartment,Bangalore,KA,1/11/2018,6797459,2067,3,2,A2870
P2971,Prime Office Space,Commercial,Bangalore,KA,1/12/2018,5928502,3703,3,2,A2871
P2972,Future City Plot,Plot,Bangalore,KA,1/13/2018,7514350,1556,3,2,A2872
P2973,Emerald Villas,Villa,Bangalore,KA,1/14/2018,4600839,4574,4,2,A2873
P2974,Silver Oak Apartments,Apartment,Bangalore,KA,1/15/2018,6374011,2103,3,2,A2874
P2975,Prime Office Space,Commercial,Bangalore,KA,1/16/2018,6764354,1047,3,2,A2875
P2976,Future City Plot,Plot,Bangalore,KA,1/17/2018,9207567,1263,2,2,A2876
P2977,Emerald Villas,Villa,Bangalore,KA,1/18/2018,9383545,3134,3,2,A2877
P2978,Silver Oak Apartments,Apartment,Bangalore,KA,1/19/2018,7839191,1918,3,2,A2878
P2979,Prime Office Space,Commercial,Bangalore,KA,1/20/2018,5083079,4464,4,2,A2879
P2980,Future City Plot,Plot,Bangalore,KA,1/21/2018,5876263,2326,2,2,A2880
P2981,Emerald Villas,Villa,Bangalore,KA,1/22/2018,6711346,4931,3,2,A2881
P2982,Silver Oak Apartments,Apartment,Bangalore,KA,1/23/2018,6666653,1592,2,2,A2882
P2983,Prime Office Space,Commercial,Bangalore,KA,1/24/2018,7663137,3866,3,2,A2883
P2984,Future City Plot,Plot,Bangalore,KA,1/25/2018,8023443,1253,2,2,A2884
P2985,Emerald Villas,Villa,Bangalore,KA,1/26/2018,7053249,3480,3,2,A2885
P2986,Silver Oak Apartments,Apartment,Bangalore,KA,1/27/2018,8579281,1939,2,2,A2886
P2987,Prime Office Space,Commercial,Bangalore,KA,1/28/2018,6342078,3428,3,2,A2887
P2988,Future City Plot,Plot,Bangalore,KA,1/29/2018,6943126,1415,3,2,A2888
P2989,Emerald Villas,Villa,Bangalore,KA,1/30/2018,9367704,4283,3,2,A2889
P2990,Silver Oak Apartments,Apartment,Bangalore,KA,1/31/2018,5622904,2250,2,2,A2890
P2991,Prime Office Space,Commercial,Bangalore,KA,2/1/2018,7567572,3241,4,2,A2891
P2992,Future City Plot,Plot,Bangalore,KA,2/2/2018,7321834,2367,3,2,A2892
P2993,Emerald Villas,Villa,Bangalore,KA,2/3/2018,7225147,2806,3,2,A2893
P2994,Silver Oak Apartments,Apartment,Bangalore,KA,2/4/2018,5116615,2288,2,2,A2894
P2995,Prime Office Space,Commercial,Bangalore,KA,2/5/2018,5005067,2840,3,2,A2895
P2996,Future City Plot,Plot,Bangalore,KA,2/6/2018,8916028,1841,2,2,A2896
P2997,Emerald Villas,Villa,Bangalore,KA,2/7/2018,7199240,4594,4,2,A2897
P2998,Silver Oak Apartments,Apartment,Bangalore,KA,2/8/2018,4709465,1708,3,2,A2898
P2999,Prime Office Space,Commercial,Bangalore,KA,2/9/2018,6942408,1391,3,2,A2899
P3000,Future City Plot,Plot,Bangalore,KA,2/10/2018,7551265,2707,2,2,A2900
P3001,Silver Oak Apartments,Apartment,Bangalore,KA,1/31/2018,7616006,2010,3,2,A2901
P3002,Silver Oak Apartments,Apartment,Bangalore,KA,2/1/2018,8463403,1652,3,2,A2902
P3003,Silver Oak Apartments,Apartment,Bangalore,KA,2/2/2018,8716505,2347,2,2,A2903
P3004,Silver Oak Apartments,Apartment,Bangalore,KA,2/3/2018,7573533,2072,3,2,A2904
P3005,Silver Oak Apartments,Apartment,Bangalore,KA,2/4/2018,8056117,2264,2,2,A2905
P3006,Silver Oak Apartments,Apartment,Bangalore,KA,2/5/2018,7722260,2100,2,2,A2906
P3007,Silver Oak Apartments,Apartment,Bangalore,KA,2/6/2018,8451750,2088,2,2,A2907
P3008,Silver Oak Apartments,Apartment,Bangalore,KA,2/7/2018,5200520,2106,2,2,A2908
P3009,Silver Oak Apartments,Apartment,Bangalore,KA,2/8/2018,6539244,2291,3,2,A2909
P3010,Silver Oak Apartments,Apartment,Bangalore,KA,2/9/2018,9297868,1814,2,2,A2910
P3011,Silver Oak Apartments,Apartment,Bangalore,KA,2/10/2018,8800888,1840,3,2,A2911
P3012,Silver Oak Apartments,Apartment,Bangalore,KA,2/11/2018,8956774,1729,3,2,A2912
P3013,Silver Oak Apartments,Apartment,Bangalore,KA,2/12/2018,8438160,1673,3,2,A2913
P3014,Silver Oak Apartments,Apartment,Bangalore,KA,2/13/2018,9453000,2131,3,2,A2914
P3015,Silver Oak Apartments,Apartment,Bangalore,KA,2/14/2018,7831970,2294,2,2,A2915
P3016,Silver Oak Apartments,Apartment,Bangalore,KA,2/15/2018,6007601,1814,2,2,A2916
P3017,Silver Oak Apartments,Apartment,Bangalore,KA,2/16/2018,9033817,2112,2,2,A2917
P3018,Silver Oak Apartments,Apartment,Bangalore,KA,2/17/2018,8023146,1859,2,2,A2918
P3019,Silver Oak Apartments,Apartment,Bangalore,KA,2/18/2018,6558241,1683,2,2,A2919
P3020,Silver Oak Apartments,Apartment,Bangalore,KA,2/19/2018,9102886,2095,3,2,A2920
P3021,Silver Oak Apartments,Apartment,Bangalore,KA,2/20/2018,7608747,1722,3,2,A2921
P3022,Silver Oak Apartments,Apartment,Bangalore,KA,2/21/2018,8445872,2305,2,2,A2922
P3023,Silver Oak Apartments,Apartment,Bangalore,KA,2/22/2018,5851498,1576,3,2,A2923
P3024,Silver Oak Apartments,Apartment,Bangalore,KA,2/23/2018,9090489,1683,2,2,A2924
P3025,Silver Oak Apartments,Apartment,Bangalore,KA,2/24/2018,6576000,2443,3,2,A2925
P3026,Silver Oak Apartments,Apartment,Bangalore,KA,2/25/2018,6128730,1604,2,2,A2926
P3027,Silver Oak Apartments,Apartment,Bangalore,KA,2/26/2018,5697724,2268,2,2,A2927
P3028,Silver Oak Apartments,Apartment,Bangalore,KA,2/27/2018,6548770,2100,3,2,A2928
P3029,Silver Oak Apartments,Apartment,Bangalore,KA,2/28/2018,6838541,1737,3,2,A2929
P3030,Silver Oak Apartments,Apartment,Bangalore,KA,3/1/2018,4780075,1946,2,2,A2930
P3031,Silver Oak Apartments,Apartment,Bangalore,KA,3/2/2018,5781636,1697,3,2,A2931
P3032,Silver Oak Apartments,Apartment,Bangalore,KA,3/3/2018,9255945,1530,3,2,A2932
P3033,Silver Oak Apartments,Apartment,Bangalore,KA,3/4/2018,7141556,2098,3,2,A2933
P3034,Silver Oak Apartments,Apartment,Bangalore,KA,3/5/2018,6871504,2290,3,2,A2934
P3035,Silver Oak Apartments,Apartment,Bangalore,KA,3/6/2018,5004075,1950,2,2,A2935
P3036,Silver Oak Apartments,Apartment,Bangalore,KA,3/7/2018,8273498,2135,3,2,A2936
P3037,Silver Oak Apartments,Apartment,Bangalore,KA,3/8/2018,8561505,1749,2,2,A2937
P3038,Silver Oak Apartments,Apartment,Bangalore,KA,3/9/2018,5467364,2076,3,2,A2938
P3039,Silver Oak Apartments,Apartment,Bangalore,KA,3/10/2018,4792948,1595,3,2,A2939
P3040,Silver Oak Apartments,Apartment,Bangalore,KA,3/11/2018,8741289,1748,3,2,A2940
P3041,Silver Oak Apartments,Apartment,Bangalore,KA,3/12/2018,5307597,1696,3,2,A2941
P3042,Silver Oak Apartments,Apartment,Bangalore,KA,3/13/2018,8015109,1596,2,2,A2942
P3043,Silver Oak Apartments,Apartment,Bangalore,KA,3/14/2018,5813758,1507,3,2,A2943
P3044,Silver Oak Apartments,Apartment,Bangalore,KA,3/15/2018,8049548,2004,3,2,A2944
P3045,Silver Oak Apartments,Apartment,Bangalore,KA,3/16/2018,6572408,2041,2,2,A2945
P3046,Silver Oak Apartments,Apartment,Bangalore,KA,3/17/2018,7531886,1985,3,2,A2946
P3047,Silver Oak Apartments,Apartment,Bangalore,KA,3/18/2018,9372773,2303,3,2,A2947
P3048,Silver Oak Apartments,Apartment,Bangalore,KA,3/19/2018,5303855,2317,3,2,A2948
P3049,Silver Oak Apartments,Apartment,Bangalore,KA,3/20/2018,5306647,2327,2,2,A2949
